customer_id,transaction_amount,transaction_type,location,device,past_fraud_history,previous_transaction_pattern,fraudulent
CUST1895,141805,Debit Card,Delhi,Redmi Note 10,No,Large Transactions,No
CUST5799,403097,UPI,Patna,Vivo X70,Yes,Large Transactions,Yes
CUST1911,100428,IMPS,Patna,iPhone 13,Yes,Normal,Yes
CUST8444,223546,NEFT,Bangalore,Samsung S22,Yes,Normal,Yes
CUST5329,240873,RTGS,Chennai,Redmi Note 10,No,Normal,Yes
CUST9410,73313,NEFT,Bangalore,Redmi Note 10,No,Large Transactions,No
CUST3648,271819,Credit Card,Jaipur,Samsung S22,Yes,Large Transactions,Yes
CUST7375,239245,UPI,Patna,Samsung S22,No,Normal,Yes
CUST9053,160428,NEFT,Mumbai,Samsung S22,Yes,Normal,Yes
CUST7989,165725,UPI,Chennai,OnePlus 9,Yes,Normal,Yes
CUST3111,95689,IMPS,Jaipur,iPhone 13,No,Large Transactions,No
CUST7903,232065,UPI,Kolkata,Vivo X70,Yes,Large Transactions,Yes
CUST1373,283148,NEFT,Patna,Redmi Note 10,Yes,Normal,Yes
CUST7870,10465,UPI,Mumbai,iPhone 13,No,Normal,No
CUST8903,153853,UPI,Jaipur,Samsung S22,Yes,Normal,Yes
CUST9209,464030,RTGS,Delhi,Vivo X70,Yes,Large Transactions,Yes
CUST1635,305919,NEFT,Mumbai,Samsung S22,Yes,Large Transactions,Yes
CUST3813,242719,UPI,Bangalore,Samsung S22,No,Large Transactions,Yes
CUST3427,75976,IMPS,Kolkata,Samsung S22,Yes,High Frequency,Yes
CUST9515,25014,Credit Card,Delhi,OnePlus 9,No,Normal,No
CUST8088,266363,RTGS,Delhi,Redmi Note 10,No,Normal,Yes
CUST1355,225301,IMPS,Bangalore,iPhone 13,Yes,Normal,Yes
CUST8802,304316,IMPS,Mumbai,iPhone 13,Yes,Normal,Yes
CUST6218,437875,RTGS,Chennai,Redmi Note 10,No,High Frequency,Yes
CUST4327,349216,UPI,Patna,iPhone 13,Yes,Normal,Yes
CUST4603,439014,Credit Card,Mumbai,iPhone 13,Yes,Normal,Yes
CUST8399,10562,Debit Card,Mumbai,Redmi Note 10,Yes,Large Transactions,Yes
CUST8816,478004,UPI,Mumbai,Vivo X70,Yes,Normal,Yes
CUST7070,116886,NEFT,Jaipur,OnePlus 9,No,Large Transactions,No
CUST5315,104456,RTGS,Jaipur,Redmi Note 10,No,Large Transactions,No
CUST9301,36779,Debit Card,Chennai,Redmi Note 10,No,High Frequency,No
CUST2002,223171,RTGS,Delhi,Redmi Note 10,Yes,Normal,Yes
CUST3269,295947,RTGS,Kolkata,OnePlus 9,Yes,Large Transactions,Yes
CUST1193,236965,Credit Card,Delhi,OnePlus 9,Yes,High Frequency,Yes
CUST5010,236897,RTGS,Delhi,iPhone 13,No,Large Transactions,Yes
CUST4477,110605,Credit Card,Patna,Redmi Note 10,Yes,Large Transactions,Yes
CUST3316,497755,NEFT,Mumbai,OnePlus 9,No,Normal,Yes
CUST8589,149001,Credit Card,Mumbai,iPhone 13,Yes,Normal,Yes
CUST2761,484403,Credit Card,Delhi,Samsung S22,Yes,Normal,Yes
CUST2676,326397,UPI,Mumbai,Redmi Note 10,Yes,Normal,Yes
CUST3230,444667,NEFT,Kolkata,Redmi Note 10,Yes,Normal,Yes
CUST1312,208848,Credit Card,Chennai,OnePlus 9,Yes,Normal,Yes
CUST9311,259200,RTGS,Jaipur,OnePlus 9,No,Normal,Yes
CUST9505,53350,IMPS,Mumbai,OnePlus 9,Yes,High Frequency,Yes
CUST8220,499763,IMPS,Bangalore,Vivo X70,No,Large Transactions,Yes
CUST1406,208020,NEFT,Jaipur,Redmi Note 10,No,Large Transactions,Yes
CUST2571,4844,UPI,Patna,OnePlus 9,Yes,Large Transactions,Yes
CUST4352,111666,NEFT,Jaipur,iPhone 13,No,Large Transactions,No
CUST8451,294054,Debit Card,Patna,Redmi Note 10,Yes,Large Transactions,Yes
CUST2924,366988,Debit Card,Bangalore,Vivo X70,No,Large Transactions,Yes
CUST2313,108249,Credit Card,Chennai,Vivo X70,No,High Frequency,No
CUST1480,470603,IMPS,Chennai,Redmi Note 10,No,Normal,Yes
CUST7947,155269,NEFT,Kolkata,iPhone 13,Yes,Large Transactions,Yes
CUST3136,309938,UPI,Chennai,iPhone 13,Yes,Large Transactions,Yes
CUST5264,83379,UPI,Patna,OnePlus 9,Yes,Large Transactions,Yes
CUST5826,375247,IMPS,Jaipur,Redmi Note 10,No,High Frequency,Yes
CUST7554,246938,Debit Card,Bangalore,Vivo X70,No,Normal,Yes
CUST2770,197360,Credit Card,Chennai,iPhone 13,No,High Frequency,No
CUST2571,85722,UPI,Jaipur,Vivo X70,Yes,Normal,Yes
CUST1806,237240,UPI,Kolkata,Redmi Note 10,No,High Frequency,Yes
CUST7954,395855,RTGS,Delhi,Redmi Note 10,No,High Frequency,Yes
CUST6036,273020,RTGS,Patna,Redmi Note 10,Yes,High Frequency,Yes
CUST4794,253592,RTGS,Delhi,Vivo X70,No,Large Transactions,Yes
CUST6566,245545,Credit Card,Kolkata,OnePlus 9,Yes,Large Transactions,Yes
CUST3544,225711,IMPS,Bangalore,iPhone 13,No,Normal,Yes
CUST3694,494780,Credit Card,Kolkata,OnePlus 9,Yes,Large Transactions,Yes
CUST4018,130569,Debit Card,Patna,Redmi Note 10,No,High Frequency,No
CUST8014,183145,NEFT,Bangalore,OnePlus 9,No,Normal,No
CUST8714,50437,NEFT,Patna,Samsung S22,Yes,Normal,Yes
CUST5366,131857,Debit Card,Chennai,Redmi Note 10,No,Normal,No
CUST9296,132137,UPI,Jaipur,Samsung S22,No,Large Transactions,No
CUST6516,451095,IMPS,Jaipur,Vivo X70,Yes,High Frequency,Yes
CUST1649,467543,Credit Card,Bangalore,Vivo X70,Yes,Large Transactions,Yes
CUST4359,101493,UPI,Jaipur,Samsung S22,Yes,High Frequency,Yes
CUST5136,332944,Credit Card,Patna,Samsung S22,Yes,Large Transactions,Yes
CUST5544,410651,Credit Card,Jaipur,iPhone 13,Yes,High Frequency,Yes
CUST5524,483727,UPI,Chennai,Samsung S22,Yes,Normal,Yes
CUST8745,238558,Credit Card,Mumbai,Vivo X70,Yes,High Frequency,Yes
CUST7728,75800,UPI,Bangalore,Redmi Note 10,Yes,Normal,Yes
CUST6415,367021,Credit Card,Delhi,OnePlus 9,No,High Frequency,Yes
CUST7185,94119,Credit Card,Kolkata,Samsung S22,No,Large Transactions,No
CUST9084,120219,Credit Card,Chennai,iPhone 13,No,High Frequency,No
CUST6530,162260,UPI,Mumbai,Samsung S22,No,Large Transactions,No
CUST9093,333874,NEFT,Chennai,Redmi Note 10,No,Large Transactions,Yes
CUST8022,349088,Debit Card,Mumbai,Redmi Note 10,Yes,Normal,Yes
CUST7105,188569,NEFT,Kolkata,Redmi Note 10,No,Normal,No
CUST9141,420145,IMPS,Jaipur,OnePlus 9,No,Large Transactions,Yes
CUST1043,58386,RTGS,Bangalore,Vivo X70,No,Normal,No
CUST2241,64123,RTGS,Delhi,iPhone 13,Yes,Normal,Yes
CUST3000,386160,Credit Card,Mumbai,Redmi Note 10,Yes,Normal,Yes
CUST9348,155595,RTGS,Delhi,iPhone 13,Yes,High Frequency,Yes
CUST5537,33290,Debit Card,Mumbai,Redmi Note 10,Yes,Large Transactions,Yes
CUST6759,268086,NEFT,Mumbai,Samsung S22,No,Large Transactions,Yes
CUST8799,379992,IMPS,Jaipur,OnePlus 9,No,High Frequency,Yes
CUST8696,258862,UPI,Mumbai,Vivo X70,Yes,High Frequency,Yes
CUST2851,432799,IMPS,Bangalore,OnePlus 9,No,Large Transactions,Yes
CUST6047,248017,RTGS,Kolkata,Samsung S22,Yes,Normal,Yes
CUST3175,273751,Debit Card,Bangalore,iPhone 13,Yes,Normal,Yes
CUST4400,343210,Debit Card,Bangalore,Samsung S22,Yes,High Frequency,Yes
CUST6854,419050,RTGS,Delhi,Samsung S22,No,Normal,Yes
CUST1544,352771,Credit Card,Chennai,Samsung S22,No,Normal,Yes
CUST9564,114338,NEFT,Bangalore,Vivo X70,No,Large Transactions,No
CUST2301,358697,UPI,Kolkata,Redmi Note 10,Yes,Large Transactions,Yes
CUST6492,7249,Debit Card,Mumbai,Samsung S22,Yes,High Frequency,Yes
CUST4208,344655,RTGS,Chennai,Vivo X70,Yes,High Frequency,Yes
CUST3714,119780,RTGS,Patna,Samsung S22,No,Large Transactions,No
CUST4503,347950,IMPS,Bangalore,Samsung S22,Yes,Normal,Yes
CUST4407,488430,RTGS,Mumbai,Vivo X70,Yes,Normal,Yes
CUST6637,261357,UPI,Delhi,Vivo X70,Yes,Large Transactions,Yes
CUST9205,284252,Credit Card,Kolkata,OnePlus 9,Yes,Large Transactions,Yes
CUST8728,320496,UPI,Patna,OnePlus 9,No,High Frequency,Yes
CUST8455,189151,Credit Card,Patna,OnePlus 9,No,Normal,No
CUST2031,215155,UPI,Chennai,OnePlus 9,Yes,High Frequency,Yes
CUST5979,144301,RTGS,Delhi,Samsung S22,Yes,Large Transactions,Yes
CUST8250,448241,IMPS,Kolkata,Redmi Note 10,No,Large Transactions,Yes
CUST9026,404998,RTGS,Patna,Vivo X70,Yes,High Frequency,Yes
CUST7032,273529,RTGS,Bangalore,iPhone 13,No,Normal,Yes
CUST3011,267857,Debit Card,Patna,iPhone 13,Yes,Large Transactions,Yes
CUST8785,490738,Debit Card,Chennai,OnePlus 9,No,High Frequency,Yes
CUST4130,279041,Debit Card,Jaipur,iPhone 13,Yes,High Frequency,Yes
CUST1285,159434,IMPS,Chennai,Vivo X70,No,Large Transactions,No
CUST2517,271076,IMPS,Chennai,Samsung S22,No,Normal,Yes
CUST6378,438886,UPI,Delhi,Vivo X70,Yes,Large Transactions,Yes
CUST6792,17397,Credit Card,Bangalore,iPhone 13,Yes,Normal,Yes
CUST8510,32898,Credit Card,Bangalore,Samsung S22,No,Large Transactions,No
CUST4596,53888,Credit Card,Chennai,OnePlus 9,Yes,Normal,Yes
CUST5720,250752,NEFT,Patna,Samsung S22,No,High Frequency,Yes
CUST7154,427431,RTGS,Jaipur,iPhone 13,No,Normal,Yes
CUST5218,303622,RTGS,Mumbai,Samsung S22,Yes,Normal,Yes
CUST3660,252323,UPI,Jaipur,iPhone 13,No,Large Transactions,Yes
CUST1626,391778,NEFT,Jaipur,OnePlus 9,No,Large Transactions,Yes
CUST6702,449824,RTGS,Chennai,Samsung S22,Yes,Normal,Yes
CUST1633,303207,NEFT,Delhi,Samsung S22,No,High Frequency,Yes
CUST4716,392753,NEFT,Patna,Vivo X70,No,Large Transactions,Yes
CUST6993,182410,UPI,Delhi,Redmi Note 10,Yes,High Frequency,Yes
CUST1850,210462,UPI,Patna,Vivo X70,Yes,Large Transactions,Yes
CUST6222,346240,Credit Card,Jaipur,OnePlus 9,No,Normal,Yes
CUST9396,498585,Debit Card,Jaipur,Redmi Note 10,Yes,Large Transactions,Yes
CUST3831,490162,Credit Card,Bangalore,iPhone 13,No,Normal,Yes
CUST9426,455543,UPI,Patna,iPhone 13,Yes,Large Transactions,Yes
CUST2180,424211,NEFT,Jaipur,Redmi Note 10,Yes,Normal,Yes
CUST8616,402168,Debit Card,Jaipur,Vivo X70,No,High Frequency,Yes
CUST4761,444918,UPI,Mumbai,Vivo X70,No,Normal,Yes
CUST2766,257464,RTGS,Chennai,Vivo X70,Yes,Normal,Yes
CUST2978,489517,RTGS,Patna,Vivo X70,No,Normal,Yes
CUST8835,148798,IMPS,Mumbai,Vivo X70,Yes,High Frequency,Yes
CUST6769,392259,UPI,Chennai,iPhone 13,Yes,Large Transactions,Yes
CUST7497,268355,IMPS,Patna,OnePlus 9,Yes,Normal,Yes
CUST2288,334083,Credit Card,Jaipur,OnePlus 9,Yes,High Frequency,Yes
CUST9914,194825,Credit Card,Delhi,Vivo X70,Yes,High Frequency,Yes
CUST4454,188938,Credit Card,Jaipur,Samsung S22,No,Large Transactions,No
CUST5777,232217,Debit Card,Jaipur,Vivo X70,Yes,Normal,Yes
CUST3533,399451,Debit Card,Delhi,Redmi Note 10,No,Normal,Yes
CUST7893,177656,NEFT,Patna,iPhone 13,No,Normal,No
CUST8440,211146,IMPS,Mumbai,OnePlus 9,No,Normal,Yes
CUST3367,387442,IMPS,Patna,iPhone 13,Yes,Normal,Yes
CUST4045,364637,UPI,Kolkata,Vivo X70,Yes,Normal,Yes
CUST5227,129159,RTGS,Delhi,Vivo X70,No,Large Transactions,No
CUST7464,320068,UPI,Kolkata,Samsung S22,Yes,High Frequency,Yes
CUST5691,223604,IMPS,Kolkata,iPhone 13,No,Normal,Yes
CUST5681,218195,UPI,Kolkata,iPhone 13,No,Normal,Yes
CUST8717,268397,NEFT,Chennai,Samsung S22,Yes,High Frequency,Yes
CUST7670,163756,NEFT,Jaipur,OnePlus 9,Yes,Normal,Yes
CUST2326,142376,Credit Card,Kolkata,iPhone 13,Yes,High Frequency,Yes
CUST6839,327353,NEFT,Patna,OnePlus 9,No,High Frequency,Yes
CUST5245,484585,UPI,Patna,OnePlus 9,No,Large Transactions,Yes
CUST9221,190110,IMPS,Delhi,Vivo X70,No,Normal,No
CUST9625,483780,RTGS,Patna,Vivo X70,No,High Frequency,Yes
CUST4694,7374,NEFT,Chennai,Samsung S22,Yes,Normal,Yes
CUST6437,100314,IMPS,Delhi,Samsung S22,Yes,High Frequency,Yes
CUST4473,52737,NEFT,Mumbai,OnePlus 9,No,High Frequency,No
CUST4835,432022,UPI,Bangalore,OnePlus 9,Yes,High Frequency,Yes
CUST8970,358387,RTGS,Bangalore,iPhone 13,Yes,Normal,Yes
CUST2676,109548,IMPS,Kolkata,Redmi Note 10,Yes,Large Transactions,Yes
CUST1246,122225,Credit Card,Kolkata,Vivo X70,Yes,High Frequency,Yes
CUST8316,95018,UPI,Jaipur,Vivo X70,No,Large Transactions,No
CUST9046,198006,UPI,Delhi,Vivo X70,No,High Frequency,No
CUST6713,117128,UPI,Delhi,Samsung S22,No,High Frequency,No
CUST4206,206496,UPI,Patna,OnePlus 9,Yes,Large Transactions,Yes
CUST5630,341036,UPI,Chennai,Redmi Note 10,Yes,High Frequency,Yes
CUST5495,482758,Debit Card,Chennai,iPhone 13,Yes,Large Transactions,Yes
CUST1728,94795,UPI,Bangalore,iPhone 13,Yes,High Frequency,Yes
CUST9453,257515,Credit Card,Delhi,Redmi Note 10,Yes,Large Transactions,Yes
CUST5176,494829,Credit Card,Jaipur,OnePlus 9,Yes,Normal,Yes
CUST7612,188368,Debit Card,Delhi,Samsung S22,Yes,High Frequency,Yes
CUST9977,151332,RTGS,Jaipur,Samsung S22,No,Normal,No
CUST1369,366327,Debit Card,Bangalore,iPhone 13,No,Large Transactions,Yes
CUST7443,168079,NEFT,Mumbai,Samsung S22,Yes,Normal,Yes
CUST5436,307761,NEFT,Delhi,Vivo X70,No,High Frequency,Yes
CUST8315,355353,Debit Card,Delhi,Vivo X70,Yes,High Frequency,Yes
CUST2806,151623,RTGS,Mumbai,OnePlus 9,Yes,High Frequency,Yes
CUST8379,322719,NEFT,Delhi,iPhone 13,Yes,Large Transactions,Yes
CUST6645,317915,UPI,Mumbai,iPhone 13,Yes,Normal,Yes
CUST7839,356910,IMPS,Mumbai,Vivo X70,Yes,Large Transactions,Yes
CUST7639,222373,Debit Card,Bangalore,Redmi Note 10,No,High Frequency,Yes
CUST4360,440398,IMPS,Patna,iPhone 13,No,Large Transactions,Yes
CUST1181,459528,RTGS,Chennai,iPhone 13,No,Large Transactions,Yes
CUST5901,207475,UPI,Kolkata,OnePlus 9,No,Normal,Yes
CUST3594,328566,IMPS,Jaipur,Samsung S22,Yes,Normal,Yes
CUST2943,370003,RTGS,Mumbai,iPhone 13,No,High Frequency,Yes
CUST2848,381496,IMPS,Delhi,OnePlus 9,No,Normal,Yes
CUST9559,173342,NEFT,Kolkata,iPhone 13,Yes,High Frequency,Yes
CUST1204,11227,Debit Card,Jaipur,Redmi Note 10,Yes,Large Transactions,Yes
CUST7366,427547,Debit Card,Jaipur,iPhone 13,No,Normal,Yes
CUST3631,341832,Debit Card,Kolkata,OnePlus 9,Yes,High Frequency,Yes
CUST4229,317052,Debit Card,Bangalore,Vivo X70,No,High Frequency,Yes
CUST6141,82649,UPI,Patna,Samsung S22,Yes,Normal,Yes
CUST6769,372414,RTGS,Kolkata,Redmi Note 10,Yes,Normal,Yes
CUST9240,449967,IMPS,Mumbai,Vivo X70,No,High Frequency,Yes
CUST3720,306625,Debit Card,Kolkata,Redmi Note 10,Yes,High Frequency,Yes
CUST8594,379135,RTGS,Chennai,Samsung S22,No,Large Transactions,Yes
CUST5194,132865,Credit Card,Patna,Samsung S22,No,High Frequency,No
CUST4506,443771,Credit Card,Jaipur,Vivo X70,No,Large Transactions,Yes
CUST9572,448246,UPI,Kolkata,Samsung S22,Yes,Normal,Yes
CUST6834,261584,NEFT,Mumbai,OnePlus 9,Yes,High Frequency,Yes
CUST5209,328322,RTGS,Kolkata,Samsung S22,Yes,High Frequency,Yes
CUST8688,325949,Debit Card,Kolkata,Samsung S22,No,High Frequency,Yes
CUST9805,470287,RTGS,Delhi,Vivo X70,No,Large Transactions,Yes
CUST5847,434224,Credit Card,Kolkata,iPhone 13,No,Large Transactions,Yes
CUST8757,353458,RTGS,Patna,OnePlus 9,No,High Frequency,Yes
CUST2498,486246,RTGS,Kolkata,Samsung S22,Yes,Normal,Yes
CUST2176,119530,Credit Card,Delhi,Vivo X70,No,Normal,No
CUST4750,417461,Debit Card,Chennai,OnePlus 9,No,Normal,Yes
CUST5424,47203,Credit Card,Jaipur,Redmi Note 10,Yes,Normal,Yes
CUST4970,145405,Debit Card,Jaipur,Redmi Note 10,Yes,High Frequency,Yes
CUST5990,129339,RTGS,Bangalore,Samsung S22,No,Large Transactions,No
CUST9742,102652,IMPS,Patna,Samsung S22,No,Large Transactions,No
CUST6902,167290,NEFT,Chennai,Redmi Note 10,Yes,Large Transactions,Yes
CUST6821,445048,UPI,Chennai,Redmi Note 10,No,Normal,Yes
CUST2161,10465,IMPS,Jaipur,Samsung S22,No,High Frequency,No
CUST1647,45513,Debit Card,Kolkata,iPhone 13,No,Large Transactions,No
CUST2032,347225,NEFT,Mumbai,iPhone 13,No,Normal,Yes
CUST6261,70128,RTGS,Chennai,Vivo X70,Yes,High Frequency,Yes
CUST8911,61795,UPI,Jaipur,Samsung S22,Yes,Large Transactions,Yes
CUST1754,389443,NEFT,Delhi,iPhone 13,Yes,High Frequency,Yes
CUST7736,495213,NEFT,Kolkata,Vivo X70,Yes,Large Transactions,Yes
CUST6517,340977,IMPS,Bangalore,OnePlus 9,Yes,High Frequency,Yes
CUST2437,10100,IMPS,Patna,Vivo X70,No,Large Transactions,No
CUST3956,111321,RTGS,Kolkata,iPhone 13,No,Normal,No
CUST5670,349757,UPI,Chennai,OnePlus 9,No,Normal,Yes
CUST2203,49562,Debit Card,Patna,iPhone 13,No,High Frequency,No
CUST4768,468529,NEFT,Bangalore,iPhone 13,Yes,Normal,Yes
CUST6157,160016,Debit Card,Jaipur,Redmi Note 10,Yes,High Frequency,Yes
CUST2397,261182,UPI,Jaipur,Samsung S22,Yes,Normal,Yes
CUST4373,335951,UPI,Kolkata,OnePlus 9,No,Large Transactions,Yes
CUST1931,76272,IMPS,Chennai,Redmi Note 10,Yes,Normal,Yes
CUST6173,248325,NEFT,Mumbai,iPhone 13,Yes,Large Transactions,Yes
CUST9074,465163,IMPS,Bangalore,Vivo X70,No,Normal,Yes
CUST3696,59495,NEFT,Bangalore,Vivo X70,Yes,Large Transactions,Yes
CUST1030,192391,IMPS,Delhi,OnePlus 9,No,High Frequency,No
CUST4776,462620,RTGS,Bangalore,Samsung S22,No,Large Transactions,Yes
CUST1609,448312,Credit Card,Jaipur,iPhone 13,Yes,High Frequency,Yes
CUST4854,432652,IMPS,Bangalore,OnePlus 9,No,High Frequency,Yes
CUST8321,498934,RTGS,Mumbai,OnePlus 9,Yes,Normal,Yes
CUST6760,346535,Credit Card,Jaipur,Samsung S22,No,High Frequency,Yes
CUST8845,418081,UPI,Delhi,Vivo X70,No,High Frequency,Yes
CUST7662,247334,RTGS,Kolkata,OnePlus 9,No,High Frequency,Yes
CUST9987,47191,Credit Card,Jaipur,Samsung S22,No,Large Transactions,No
CUST8969,82119,RTGS,Mumbai,Samsung S22,No,Large Transactions,No
CUST3928,478321,NEFT,Kolkata,Samsung S22,No,Large Transactions,Yes
CUST1694,265021,NEFT,Jaipur,Vivo X70,No,High Frequency,Yes
CUST5602,298721,IMPS,Chennai,iPhone 13,Yes,Normal,Yes
CUST4795,14949,IMPS,Patna,iPhone 13,Yes,Large Transactions,Yes
CUST5047,250951,UPI,Delhi,OnePlus 9,No,Large Transactions,Yes
CUST2152,352930,IMPS,Kolkata,OnePlus 9,Yes,High Frequency,Yes
CUST2780,407878,IMPS,Chennai,iPhone 13,Yes,Normal,Yes
CUST5466,255540,UPI,Delhi,iPhone 13,No,Normal,Yes
CUST7506,191178,RTGS,Jaipur,Redmi Note 10,No,Normal,No
CUST3712,314490,NEFT,Mumbai,Vivo X70,Yes,Large Transactions,Yes
CUST4641,79647,IMPS,Jaipur,iPhone 13,Yes,High Frequency,Yes
CUST2293,106475,Debit Card,Mumbai,Redmi Note 10,No,High Frequency,No
CUST3196,347317,IMPS,Kolkata,Redmi Note 10,Yes,Large Transactions,Yes
CUST6065,274545,NEFT,Patna,Vivo X70,No,Normal,Yes
CUST7590,188972,NEFT,Chennai,OnePlus 9,No,Normal,No
CUST2615,15801,UPI,Chennai,Samsung S22,No,Large Transactions,No
CUST3860,401811,UPI,Patna,Redmi Note 10,No,Large Transactions,Yes
CUST7916,491594,IMPS,Delhi,OnePlus 9,No,High Frequency,Yes
CUST5589,346380,IMPS,Jaipur,Vivo X70,No,High Frequency,Yes
CUST8620,266673,NEFT,Chennai,Redmi Note 10,No,High Frequency,Yes
CUST6809,158986,Credit Card,Jaipur,Samsung S22,No,High Frequency,No
CUST9096,39512,Debit Card,Patna,OnePlus 9,Yes,Normal,Yes
CUST6538,207265,RTGS,Kolkata,Vivo X70,Yes,Normal,Yes
CUST5225,110765,RTGS,Bangalore,Samsung S22,Yes,High Frequency,Yes
CUST7957,475457,Debit Card,Patna,OnePlus 9,No,Normal,Yes
CUST8825,26259,NEFT,Chennai,Samsung S22,Yes,Large Transactions,Yes
CUST4305,41484,IMPS,Kolkata,iPhone 13,No,Normal,No
CUST5874,344589,IMPS,Bangalore,Samsung S22,No,Large Transactions,Yes
CUST7225,435046,NEFT,Delhi,Redmi Note 10,Yes,Normal,Yes
CUST9328,272637,NEFT,Chennai,Vivo X70,Yes,Normal,Yes
CUST9013,30908,RTGS,Patna,Samsung S22,Yes,High Frequency,Yes
CUST5021,341136,IMPS,Jaipur,OnePlus 9,No,Large Transactions,Yes
CUST5164,302536,UPI,Bangalore,Samsung S22,No,High Frequency,Yes
CUST6445,22049,Credit Card,Jaipur,Samsung S22,Yes,Normal,Yes
CUST7518,368037,NEFT,Delhi,iPhone 13,Yes,Normal,Yes
CUST8004,360979,RTGS,Delhi,Vivo X70,Yes,High Frequency,Yes
CUST8430,307791,IMPS,Bangalore,iPhone 13,Yes,Normal,Yes
CUST2491,431804,UPI,Patna,OnePlus 9,Yes,Normal,Yes
CUST9791,489327,NEFT,Delhi,Redmi Note 10,Yes,Large Transactions,Yes
CUST3239,467015,RTGS,Chennai,Vivo X70,Yes,Normal,Yes
CUST9105,217704,UPI,Chennai,OnePlus 9,Yes,Large Transactions,Yes
CUST9813,280656,UPI,Jaipur,iPhone 13,Yes,Normal,Yes
CUST4475,344345,Credit Card,Patna,Vivo X70,Yes,Normal,Yes
CUST3526,420651,UPI,Delhi,Redmi Note 10,Yes,Normal,Yes
CUST1776,52417,IMPS,Jaipur,Redmi Note 10,Yes,Normal,Yes
CUST9308,214577,NEFT,Chennai,Samsung S22,No,High Frequency,Yes
CUST8149,147063,Credit Card,Jaipur,OnePlus 9,No,High Frequency,No
CUST1956,194009,NEFT,Chennai,Vivo X70,Yes,High Frequency,Yes
CUST3807,399376,RTGS,Patna,Redmi Note 10,No,High Frequency,Yes
CUST7936,343075,IMPS,Delhi,Samsung S22,Yes,Large Transactions,Yes
CUST3887,272670,Credit Card,Kolkata,Redmi Note 10,Yes,Normal,Yes
CUST7405,35970,UPI,Patna,OnePlus 9,Yes,High Frequency,Yes
CUST4791,379370,IMPS,Bangalore,iPhone 13,No,Normal,Yes
CUST4718,222292,NEFT,Delhi,iPhone 13,No,Large Transactions,Yes
CUST3096,351460,RTGS,Mumbai,Redmi Note 10,Yes,High Frequency,Yes
CUST5381,446091,RTGS,Bangalore,iPhone 13,Yes,Normal,Yes
CUST5950,69050,Debit Card,Jaipur,Vivo X70,No,Large Transactions,No
CUST1230,268370,IMPS,Jaipur,iPhone 13,No,High Frequency,Yes
CUST2029,38170,Debit Card,Mumbai,iPhone 13,Yes,Normal,Yes
CUST5242,194310,Debit Card,Patna,Samsung S22,No,Large Transactions,No
CUST4302,199495,Debit Card,Jaipur,Redmi Note 10,No,Large Transactions,No
CUST2588,438918,Credit Card,Mumbai,OnePlus 9,No,Large Transactions,Yes
CUST3062,267038,NEFT,Chennai,iPhone 13,Yes,High Frequency,Yes
CUST6211,65659,NEFT,Patna,OnePlus 9,No,High Frequency,No
CUST4163,160738,Debit Card,Delhi,iPhone 13,Yes,High Frequency,Yes
CUST7905,232915,RTGS,Mumbai,Redmi Note 10,Yes,Large Transactions,Yes
CUST2723,132724,IMPS,Bangalore,Vivo X70,No,Normal,No
CUST2830,306743,NEFT,Patna,iPhone 13,No,Large Transactions,Yes
CUST3738,204933,NEFT,Mumbai,iPhone 13,No,High Frequency,Yes
CUST8031,181446,UPI,Kolkata,Vivo X70,No,High Frequency,No
CUST6364,418697,IMPS,Jaipur,Samsung S22,No,Normal,Yes
CUST6290,66155,UPI,Chennai,Samsung S22,Yes,High Frequency,Yes
CUST6890,219115,Credit Card,Chennai,Redmi Note 10,Yes,Large Transactions,Yes
CUST6491,429187,NEFT,Chennai,Redmi Note 10,Yes,High Frequency,Yes
CUST9001,76809,Credit Card,Chennai,OnePlus 9,No,Large Transactions,No
CUST6868,191856,IMPS,Bangalore,Vivo X70,Yes,High Frequency,Yes
CUST7981,328503,NEFT,Chennai,Samsung S22,No,Normal,Yes
CUST1802,29907,RTGS,Delhi,iPhone 13,No,Normal,No
CUST4249,242544,Credit Card,Patna,Samsung S22,No,Large Transactions,Yes
CUST5204,473108,UPI,Jaipur,Samsung S22,Yes,High Frequency,Yes
CUST6876,158830,IMPS,Jaipur,Samsung S22,No,Normal,No
CUST3073,91037,Debit Card,Kolkata,Vivo X70,Yes,Large Transactions,Yes
CUST5986,259086,UPI,Delhi,Vivo X70,Yes,Normal,Yes
CUST2042,33556,RTGS,Kolkata,Redmi Note 10,Yes,Large Transactions,Yes
CUST2059,358245,IMPS,Kolkata,Samsung S22,No,High Frequency,Yes
CUST5289,107132,RTGS,Jaipur,Samsung S22,Yes,Normal,Yes
CUST2021,147135,IMPS,Chennai,Vivo X70,No,High Frequency,No
CUST9186,433968,RTGS,Delhi,Redmi Note 10,Yes,High Frequency,Yes
CUST6656,166127,RTGS,Bangalore,Vivo X70,No,Normal,No
CUST8484,235090,Credit Card,Patna,Vivo X70,Yes,Large Transactions,Yes
CUST7326,26733,Debit Card,Mumbai,Samsung S22,No,High Frequency,No
CUST7719,438831,IMPS,Patna,Vivo X70,Yes,Normal,Yes
CUST2484,186386,IMPS,Chennai,iPhone 13,Yes,High Frequency,Yes
CUST9334,81523,Debit Card,Delhi,Vivo X70,No,Large Transactions,No
CUST8225,15921,IMPS,Bangalore,Redmi Note 10,Yes,High Frequency,Yes
